 z		  Dose		 (O14)Con.	(C10)Con.	(N13)Con.	(C11)Con.	(O15)Con.	tot.con.	(C10)Act	(C11)Act	(N13)Act	(O14)Act	(O15)Act	tot.act.	long.act.	tot.act.(2min)
(cm)	   (mGy)																 (1/cm3)															mCi/proj	
 6.5	 1.371e+00	   158.61	   526.80	   572.99	  1323.09	  3181.16	 5768.51	 1.0232e-15	 4.0632e-17	 3.5906e-17	 8.4179e-17	 9.7505e-16	 2.3287e-14	 1.1362e-15	 6.0293e-16
 6.6	 1.373e+00	   159.12	   520.82	   568.57	  1307.01	  3229.16	 5790.25	 1.0116e-15	 4.0138e-17	 3.5629e-17	 8.4449e-17	 9.8976e-16	 2.3707e-14	 1.1501e-15	 6.0953e-16
 6.7	 1.375e+00	   158.26	   536.51	   587.44	  1313.00	  3186.09	 5787.32	 1.0421e-15	 4.0322e-17	 3.6812e-17	 8.3993e-17	 9.7656e-16	 2.3864e-14	 1.1380e-15	 6.0436e-16
 6.8	 1.378e+00	   165.39	   530.08	   563.73	  1309.46	  3203.73	 5779.21	 1.0296e-15	 4.0214e-17	 3.5326e-17	 8.7777e-17	 9.8196e-16	 2.6083e-14	 1.1457e-15	 6.0678e-16
 6.9	 1.380e+00	   158.36	   534.41	   589.03	  1327.54	  3208.57	 5823.07	 1.0380e-15	 4.0769e-17	 3.6912e-17	 8.4044e-17	 9.8345e-16	 1.9558e-14	 1.1454e-15	 6.0825e-16
 7.0	 1.382e+00	   168.10	   514.77	   564.59	  1317.04	  3165.28	 5737.29	 9.9985e-16	 4.0446e-17	 3.5380e-17	 8.9213e-17	 9.7018e-16	 2.9379e-14	 1.1355e-15	 6.0110e-16
 7.1	 1.385e+00	   160.78	   534.38	   567.90	  1308.19	  3193.99	 5771.31	 1.0379e-15	 4.0174e-17	 3.5587e-17	 8.5327e-17	 9.7898e-16	 2.4835e-14	 1.1404e-15	 6.0476e-16
 7.2	 1.387e+00	   163.26	   526.23	   558.76	  1322.48	  3180.01	 5757.91	 1.0221e-15	 4.0613e-17	 3.5015e-17	 8.6645e-17	 9.7470e-16	 2.9681e-14	 1.1372e-15	 6.0272e-16
 7.3	 1.389e+00	   170.68	   517.92	   578.88	  1314.56	  3188.13	 5777.17	 1.0060e-15	 4.0370e-17	 3.6275e-17	 9.0581e-17	 9.7718e-16	 2.7032e-14	 1.1448e-15	 6.0587e-16
 7.4	 1.392e+00	   166.79	   529.51	   555.61	  1320.64	  3212.83	 5790.89	 1.0285e-15	 4.0557e-17	 3.4817e-17	 8.8520e-17	 9.8475e-16	 2.1915e-14	 1.1489e-15	 6.0817e-16
